clientCoordinates,API_Type,nbUsages,diversityUsages
com.eduworks:ew.common:5.14.1,javax/mail/Session,1,1
com.eduworks:ew.common:5.14.1,javax/mail/Transport,2,1
com.eduworks:ew.common:5.14.0,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:5.14.0,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:5.14.0,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:5.14.0,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:5.14.0,javax/mail/Authenticator,2,1
com.eduworks:ew.common:5.14.0,javax/mail/BodyPart,1,1
com.eduworks:ew.common:5.14.0,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:5.14.0,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:5.14.0,javax/mail/Session,1,1
com.eduworks:ew.common:5.14.0,javax/mail/Transport,2,1
com.eduworks:ew.common:5.13.0,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:5.13.0,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:5.13.0,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:5.13.0,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:5.13.0,javax/mail/Authenticator,2,1
com.eduworks:ew.common:5.13.0,javax/mail/BodyPart,1,1
com.eduworks:ew.common:5.13.0,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:5.13.0,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:5.13.0,javax/mail/Session,1,1
com.eduworks:ew.common:5.13.0,javax/mail/Transport,2,1
com.eduworks:ew.common:5.11.0,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:5.11.0,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:5.11.0,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:5.11.0,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:5.11.0,javax/mail/Authenticator,2,1
com.eduworks:ew.common:5.11.0,javax/mail/BodyPart,1,1
com.eduworks:ew.common:5.11.0,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:5.11.0,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:5.11.0,javax/mail/Session,1,1
com.eduworks:ew.common:5.11.0,javax/mail/Transport,2,1
com.eduworks:ew.common:5.12.2,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:5.12.2,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:5.12.2,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:5.12.2,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:5.12.2,javax/mail/Authenticator,2,1
com.eduworks:ew.common:5.12.2,javax/mail/BodyPart,1,1
com.eduworks:ew.common:5.12.2,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:5.12.2,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:5.12.2,javax/mail/Session,1,1
com.eduworks:ew.common:5.12.2,javax/mail/Transport,2,1
com.eduworks:ew.common:5.12.0,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:5.12.0,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:5.12.0,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:5.12.0,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:5.12.0,javax/mail/Authenticator,2,1
com.eduworks:ew.common:5.12.0,javax/mail/BodyPart,1,1
com.eduworks:ew.common:5.12.0,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:5.12.0,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:5.12.0,javax/mail/Session,1,1
com.eduworks:ew.common:5.12.0,javax/mail/Transport,2,1
com.eduworks:ew.common:5.1.0,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:5.1.0,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:5.1.0,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:5.1.0,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:5.1.0,javax/mail/Authenticator,2,1
com.eduworks:ew.common:5.1.0,javax/mail/BodyPart,1,1
com.eduworks:ew.common:5.1.0,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:5.1.0,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:5.1.0,javax/mail/Session,1,1
com.eduworks:ew.common:5.1.0,javax/mail/Transport,2,1
com.eduworks:ew.common:5.10.0,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:5.10.0,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:5.10.0,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:5.10.0,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:5.10.0,javax/mail/Authenticator,2,1
com.eduworks:ew.common:5.10.0,javax/mail/BodyPart,1,1
com.eduworks:ew.common:5.10.0,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:5.10.0,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:5.10.0,javax/mail/Session,1,1
com.eduworks:ew.common:5.10.0,javax/mail/Transport,2,1
it.relime:uCucumberPackage:1.41,javax/mail/internet/MimeBodyPart,4,1
it.relime:uCucumberPackage:1.41,javax/mail/internet/MimeMultipart,3,1
it.relime:uCucumberPackage:1.41,javax/mail/search/SubjectTerm,5,1
it.relime:uCucumberPackage:1.41,javax/mail/Flags$Flag,2,1
it.relime:uCucumberPackage:1.41,javax/mail/Folder,17,1
it.relime:uCucumberPackage:1.41,javax/mail/Message,13,1
it.relime:uCucumberPackage:1.41,javax/mail/Multipart,2,1
it.relime:uCucumberPackage:1.41,javax/mail/Session,5,1
it.relime:uCucumberPackage:1.41,javax/mail/Store,13,1
it.relime:uCucumberPackage:1.34,javax/mail/internet/MimeBodyPart,4,1
it.relime:uCucumberPackage:1.34,javax/mail/internet/MimeMultipart,3,1
it.relime:uCucumberPackage:1.34,javax/mail/search/SubjectTerm,5,1
it.relime:uCucumberPackage:1.34,javax/mail/Flags$Flag,2,1
it.relime:uCucumberPackage:1.34,javax/mail/Folder,17,1
it.relime:uCucumberPackage:1.34,javax/mail/Message,13,1
it.relime:uCucumberPackage:1.34,javax/mail/Multipart,2,1
it.relime:uCucumberPackage:1.34,javax/mail/Session,5,1
it.relime:uCucumberPackage:1.34,javax/mail/Store,13,1
it.relime:uCucumberPackage:1.35,javax/mail/internet/MimeBodyPart,4,1
it.relime:uCucumberPackage:1.35,javax/mail/internet/MimeMultipart,3,1
it.relime:uCucumberPackage:1.35,javax/mail/search/SubjectTerm,5,1
it.relime:uCucumberPackage:1.35,javax/mail/Flags$Flag,2,1
it.relime:uCucumberPackage:1.35,javax/mail/Folder,17,1
it.relime:uCucumberPackage:1.35,javax/mail/Message,13,1
it.relime:uCucumberPackage:1.35,javax/mail/Multipart,2,1
it.relime:uCucumberPackage:1.35,javax/mail/Session,5,1
it.relime:uCucumberPackage:1.35,javax/mail/Store,13,1
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/internet/InternetAddress,3,1
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/internet/MimeBodyPart,5,1
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/internet/MimeMessage,8,1
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/internet/MimeMultipart,1,1
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/event/MessageCountEvent,2,1
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/event/MessageCountListener,1,1
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/Address,4,1
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/Authenticator,9,6
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/BodyPart,1,1
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/Flags,2,1
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/Flags$Flag,2,1
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/Folder,16,3
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/Message,11,1
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/Message$RecipientType,4,2
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/Multipart,5,1
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/Part,6,1
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/PasswordAuthentication,3,3
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/SendFailedException,1,1
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/Session,10,3
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/Store,12,2
org.ow2.chameleon.mail:mail-service-impl:1.1.0,javax/mail/Transport,5,1
org.springframework:spring-context-support:4.0.0.RELEASE,javax/mail/internet/AddressException,2,1
org.springframework:spring-context-support:4.0.0.RELEASE,javax/mail/internet/InternetAddress,17,1
org.springframework:spring-context-support:4.0.0.RELEASE,javax/mail/internet/MimeBodyPart,14,1
org.springframework:spring-context-support:4.0.0.RELEASE,javax/mail/internet/MimeMessage,28,2
org.springframework:spring-context-support:4.0.0.RELEASE,javax/mail/internet/MimeMultipart,15,1
org.springframework:spring-context-support:4.0.0.RELEASE,javax/mail/internet/MimePart,4,1
org.springframework:spring-context-support:4.0.0.RELEASE,javax/mail/internet/MimeUtility,1,1
org.springframework:spring-context-support:4.0.0.RELEASE,javax/mail/BodyPart,1,1
org.springframework:spring-context-support:4.0.0.RELEASE,javax/mail/Message$RecipientType,9,1
org.springframework:spring-context-support:4.0.0.RELEASE,javax/mail/MessagingException,2,1
org.springframework:spring-context-support:4.0.0.RELEASE,javax/mail/Session,4,1
org.springframework:spring-context-support:4.0.0.RELEASE,javax/mail/Transport,4,1
pl.ais.commons:ais-commons-application:1.3.1,javax/mail/internet/InternetAddress,2,1
pl.ais.commons:ais-commons-application:1.3.1,javax/mail/internet/MimeBodyPart,3,1
pl.ais.commons:ais-commons-application:1.3.1,javax/mail/internet/MimeMessage,11,1
pl.ais.commons:ais-commons-application:1.3.1,javax/mail/internet/MimeMultipart,4,1
pl.ais.commons:ais-commons-application:1.3.1,javax/mail/internet/MimePart,3,1
pl.ais.commons:ais-commons-application:1.3.1,javax/mail/event/TransportEvent,9,1
pl.ais.commons:ais-commons-application:1.3.1,javax/mail/event/TransportListener,3,2
pl.ais.commons:ais-commons-application:1.3.1,javax/mail/Address,2,1
pl.ais.commons:ais-commons-application:1.3.1,javax/mail/Message,4,1
pl.ais.commons:ais-commons-application:1.3.1,javax/mail/Message$RecipientType,3,1
pl.ais.commons:ais-commons-application:1.3.1,javax/mail/Session,2,1
pl.ais.commons:ais-commons-application:1.3.1,javax/mail/Transport,5,1
pl.ais.commons:ais-commons-application:1.2.2,javax/mail/internet/InternetAddress,2,1
pl.ais.commons:ais-commons-application:1.2.2,javax/mail/internet/MimeBodyPart,3,1
pl.ais.commons:ais-commons-application:1.2.2,javax/mail/internet/MimeMessage,11,1
pl.ais.commons:ais-commons-application:1.2.2,javax/mail/internet/MimeMultipart,4,1
pl.ais.commons:ais-commons-application:1.2.2,javax/mail/internet/MimePart,3,1
pl.ais.commons:ais-commons-application:1.2.2,javax/mail/event/TransportListener,2,1
pl.ais.commons:ais-commons-application:1.2.2,javax/mail/Message$RecipientType,3,1
pl.ais.commons:ais-commons-application:1.2.2,javax/mail/Session,2,1
pl.ais.commons:ais-commons-application:1.2.2,javax/mail/Transport,5,1
pl.ais.commons:ais-commons-application:1.2.3,javax/mail/internet/InternetAddress,2,1
pl.ais.commons:ais-commons-application:1.2.3,javax/mail/internet/MimeBodyPart,3,1
pl.ais.commons:ais-commons-application:1.2.3,javax/mail/internet/MimeMessage,11,1
pl.ais.commons:ais-commons-application:1.2.3,javax/mail/internet/MimeMultipart,4,1
pl.ais.commons:ais-commons-application:1.2.3,javax/mail/internet/MimePart,3,1
pl.ais.commons:ais-commons-application:1.2.3,javax/mail/event/TransportEvent,9,1
pl.ais.commons:ais-commons-application:1.2.3,javax/mail/event/TransportListener,3,2
pl.ais.commons:ais-commons-application:1.2.3,javax/mail/Address,2,1
pl.ais.commons:ais-commons-application:1.2.3,javax/mail/Message,4,1
pl.ais.commons:ais-commons-application:1.2.3,javax/mail/Message$RecipientType,3,1
pl.ais.commons:ais-commons-application:1.2.3,javax/mail/Session,2,1
pl.ais.commons:ais-commons-application:1.2.3,javax/mail/Transport,5,1
pl.ais.commons:ais-commons-application:1.2.1,javax/mail/internet/InternetAddress,1,1
pl.ais.commons:ais-commons-application:1.2.1,javax/mail/internet/MimeBodyPart,3,1
pl.ais.commons:ais-commons-application:1.2.1,javax/mail/internet/MimeMessage,9,1
pl.ais.commons:ais-commons-application:1.2.1,javax/mail/internet/MimeMultipart,4,1
pl.ais.commons:ais-commons-application:1.2.1,javax/mail/internet/MimePart,3,1
pl.ais.commons:ais-commons-application:1.2.1,javax/mail/event/TransportListener,2,1
pl.ais.commons:ais-commons-application:1.2.1,javax/mail/Message$RecipientType,3,1
pl.ais.commons:ais-commons-application:1.2.1,javax/mail/Session,2,1
pl.ais.commons:ais-commons-application:1.2.1,javax/mail/Transport,5,1
com.github.yamingd.argo:mail-service:2.1.6,javax/mail/internet/InternetAddress,1,1
com.github.yamingd.argo:mail-service:2.1.6,javax/mail/internet/MimeMessage,1,1
com.github.yamingd.argo:mail-service:2.1.6,javax/mail/internet/MimeUtility,1,1
com.github.yamingd.argo:mail-service:2.1.4,javax/mail/internet/InternetAddress,1,1
com.github.yamingd.argo:mail-service:2.1.4,javax/mail/internet/MimeMessage,1,1
com.github.yamingd.argo:mail-service:2.1.4,javax/mail/internet/MimeUtility,1,1
org.ojbc.bundles.shared:ojb-common:3.0.1,javax/mail/internet/MimeMessage,6,2
org.ojbc.bundles.shared:ojb-common:3.0.1,javax/mail/Address,1,1
org.ojbc.bundles.shared:ojb-common:3.0.1,javax/mail/Message$RecipientType,1,1
com.github.yamingd.argo:mail-service:2.1.5,javax/mail/internet/InternetAddress,1,1
com.github.yamingd.argo:mail-service:2.1.5,javax/mail/internet/MimeMessage,1,1
com.github.yamingd.argo:mail-service:2.1.5,javax/mail/internet/MimeUtility,1,1
org.springframework:spring-context-support:3.2.11.RELEASE,javax/mail/internet/AddressException,2,1
org.springframework:spring-context-support:3.2.11.RELEASE,javax/mail/internet/InternetAddress,17,1
org.springframework:spring-context-support:3.2.11.RELEASE,javax/mail/internet/MimeBodyPart,14,1
org.springframework:spring-context-support:3.2.11.RELEASE,javax/mail/internet/MimeMessage,28,2
org.springframework:spring-context-support:3.2.11.RELEASE,javax/mail/internet/MimeMultipart,15,1
org.springframework:spring-context-support:3.2.11.RELEASE,javax/mail/internet/MimePart,4,1
org.springframework:spring-context-support:3.2.11.RELEASE,javax/mail/internet/MimeUtility,1,1
org.springframework:spring-context-support:3.2.11.RELEASE,javax/mail/BodyPart,1,1
org.springframework:spring-context-support:3.2.11.RELEASE,javax/mail/Message$RecipientType,9,1
org.springframework:spring-context-support:3.2.11.RELEASE,javax/mail/MessagingException,2,1
org.springframework:spring-context-support:3.2.11.RELEASE,javax/mail/Session,4,1
org.springframework:spring-context-support:3.2.11.RELEASE,javax/mail/Transport,4,1
com.scireum:sirius-web:14.4.3,com/sun/mail/smtp/SMTPMessage,17,1
com.scireum:sirius-web:14.4.3,javax/mail/internet/InternetAddress,16,3
com.scireum:sirius-web:14.4.3,javax/mail/internet/MimeBodyPart,15,1
com.scireum:sirius-web:14.4.3,javax/mail/internet/MimeMessage,2,1
com.scireum:sirius-web:14.4.3,javax/mail/internet/MimeMultipart,8,1
com.scireum:sirius-web:14.4.3,javax/mail/Authenticator,2,1
com.scireum:sirius-web:14.4.3,javax/mail/Message$RecipientType,1,1
com.scireum:sirius-web:14.4.3,javax/mail/PasswordAuthentication,1,1
com.scireum:sirius-web:14.4.3,javax/mail/Session,3,1
com.scireum:sirius-web:14.4.3,javax/mail/Transport,4,1
com.scireum:sirius-web:14.4.4,com/sun/mail/smtp/SMTPMessage,17,1
com.scireum:sirius-web:14.4.4,javax/mail/internet/InternetAddress,16,3
com.scireum:sirius-web:14.4.4,javax/mail/internet/MimeBodyPart,15,1
com.scireum:sirius-web:14.4.4,javax/mail/internet/MimeMessage,2,1
com.scireum:sirius-web:14.4.4,javax/mail/internet/MimeMultipart,8,1
com.scireum:sirius-web:14.4.4,javax/mail/Authenticator,2,1
com.scireum:sirius-web:14.4.4,javax/mail/Message$RecipientType,1,1
com.scireum:sirius-web:14.4.4,javax/mail/PasswordAuthentication,1,1
com.scireum:sirius-web:14.4.4,javax/mail/Session,3,1
com.scireum:sirius-web:14.4.4,javax/mail/Transport,4,1
com.scireum:sirius-web:15.1,com/sun/mail/smtp/SMTPMessage,17,1
com.scireum:sirius-web:15.1,javax/mail/internet/InternetAddress,16,3
com.scireum:sirius-web:15.1,javax/mail/internet/MimeBodyPart,15,1
com.scireum:sirius-web:15.1,javax/mail/internet/MimeMessage,2,1
com.scireum:sirius-web:15.1,javax/mail/internet/MimeMultipart,8,1
com.scireum:sirius-web:15.1,javax/mail/Authenticator,2,1
com.scireum:sirius-web:15.1,javax/mail/Message$RecipientType,1,1
com.scireum:sirius-web:15.1,javax/mail/PasswordAuthentication,1,1
com.scireum:sirius-web:15.1,javax/mail/Session,3,1
com.scireum:sirius-web:15.1,javax/mail/Transport,4,1
com.scireum:sirius-web:13.8,com/sun/mail/smtp/SMTPMessage,17,1
com.scireum:sirius-web:13.8,javax/mail/internet/InternetAddress,16,3
com.scireum:sirius-web:13.8,javax/mail/internet/MimeBodyPart,15,1
com.scireum:sirius-web:13.8,javax/mail/internet/MimeMessage,2,1
com.scireum:sirius-web:13.8,javax/mail/internet/MimeMultipart,8,1
com.scireum:sirius-web:13.8,javax/mail/Authenticator,2,1
com.scireum:sirius-web:13.8,javax/mail/Message$RecipientType,1,1
com.scireum:sirius-web:13.8,javax/mail/PasswordAuthentication,1,1
com.scireum:sirius-web:13.8,javax/mail/Session,3,1
com.scireum:sirius-web:13.8,javax/mail/Transport,4,1
com.scireum:sirius-web:14.0,com/sun/mail/smtp/SMTPMessage,17,1
com.scireum:sirius-web:14.0,javax/mail/internet/InternetAddress,16,3
com.scireum:sirius-web:14.0,javax/mail/internet/MimeBodyPart,15,1
com.scireum:sirius-web:14.0,javax/mail/internet/MimeMessage,2,1
com.scireum:sirius-web:14.0,javax/mail/internet/MimeMultipart,8,1
com.scireum:sirius-web:14.0,javax/mail/Authenticator,2,1
com.scireum:sirius-web:14.0,javax/mail/Message$RecipientType,1,1
com.scireum:sirius-web:14.0,javax/mail/PasswordAuthentication,1,1
com.scireum:sirius-web:14.0,javax/mail/Session,3,1
com.scireum:sirius-web:14.0,javax/mail/Transport,4,1
com.scireum:sirius-web:14.4.2,com/sun/mail/smtp/SMTPMessage,17,1
com.scireum:sirius-web:14.4.2,javax/mail/internet/InternetAddress,16,3
com.scireum:sirius-web:14.4.2,javax/mail/internet/MimeBodyPart,15,1
com.scireum:sirius-web:14.4.2,javax/mail/internet/MimeMessage,2,1
com.scireum:sirius-web:14.4.2,javax/mail/internet/MimeMultipart,8,1
com.scireum:sirius-web:14.4.2,javax/mail/Authenticator,2,1
com.scireum:sirius-web:14.4.2,javax/mail/Message$RecipientType,1,1
com.scireum:sirius-web:14.4.2,javax/mail/PasswordAuthentication,1,1
com.scireum:sirius-web:14.4.2,javax/mail/Session,3,1
com.scireum:sirius-web:14.4.2,javax/mail/Transport,4,1
com.scireum:sirius-web:14.4.1,com/sun/mail/smtp/SMTPMessage,17,1
com.scireum:sirius-web:14.4.1,javax/mail/internet/InternetAddress,16,3
com.scireum:sirius-web:14.4.1,javax/mail/internet/MimeBodyPart,15,1
com.scireum:sirius-web:14.4.1,javax/mail/internet/MimeMessage,2,1
com.scireum:sirius-web:14.4.1,javax/mail/internet/MimeMultipart,8,1
com.scireum:sirius-web:14.4.1,javax/mail/Authenticator,2,1
com.scireum:sirius-web:14.4.1,javax/mail/Message$RecipientType,1,1
com.scireum:sirius-web:14.4.1,javax/mail/PasswordAuthentication,1,1
com.scireum:sirius-web:14.4.1,javax/mail/Session,3,1
com.scireum:sirius-web:14.4.1,javax/mail/Transport,4,1
com.scireum:sirius-web:13.5,com/sun/mail/smtp/SMTPMessage,17,1
com.scireum:sirius-web:13.5,javax/mail/internet/InternetAddress,16,3
com.scireum:sirius-web:13.5,javax/mail/internet/MimeBodyPart,15,1
com.scireum:sirius-web:13.5,javax/mail/internet/MimeMessage,2,1
com.scireum:sirius-web:13.5,javax/mail/internet/MimeMultipart,8,1
com.scireum:sirius-web:13.5,javax/mail/Authenticator,2,1
com.scireum:sirius-web:13.5,javax/mail/Message$RecipientType,1,1
com.scireum:sirius-web:13.5,javax/mail/PasswordAuthentication,1,1
com.scireum:sirius-web:13.5,javax/mail/Session,3,1
com.scireum:sirius-web:13.5,javax/mail/Transport,4,1
com.scireum:sirius-web:13.4.1,com/sun/mail/smtp/SMTPMessage,17,1
com.scireum:sirius-web:13.4.1,javax/mail/internet/InternetAddress,16,3
com.scireum:sirius-web:13.4.1,javax/mail/internet/MimeBodyPart,15,1
com.scireum:sirius-web:13.4.1,javax/mail/internet/MimeMessage,2,1
com.scireum:sirius-web:13.4.1,javax/mail/internet/MimeMultipart,8,1
com.scireum:sirius-web:13.4.1,javax/mail/Authenticator,2,1
com.scireum:sirius-web:13.4.1,javax/mail/Message$RecipientType,1,1
com.scireum:sirius-web:13.4.1,javax/mail/PasswordAuthentication,1,1
com.scireum:sirius-web:13.4.1,javax/mail/Session,3,1
com.scireum:sirius-web:13.4.1,javax/mail/Transport,4,1
com.scireum:sirius-web:13.5.2,com/sun/mail/smtp/SMTPMessage,17,1
com.scireum:sirius-web:13.5.2,javax/mail/internet/InternetAddress,16,3
com.scireum:sirius-web:13.5.2,javax/mail/internet/MimeBodyPart,15,1
com.scireum:sirius-web:13.5.2,javax/mail/internet/MimeMessage,2,1
com.scireum:sirius-web:13.5.2,javax/mail/internet/MimeMultipart,8,1
com.scireum:sirius-web:13.5.2,javax/mail/Authenticator,2,1
com.scireum:sirius-web:13.5.2,javax/mail/Message$RecipientType,1,1
com.scireum:sirius-web:13.5.2,javax/mail/PasswordAuthentication,1,1
com.scireum:sirius-web:13.5.2,javax/mail/Session,3,1
com.scireum:sirius-web:13.5.2,javax/mail/Transport,4,1
com.scireum:sirius-web:13.6,com/sun/mail/smtp/SMTPMessage,17,1
com.scireum:sirius-web:13.6,javax/mail/internet/InternetAddress,16,3
com.scireum:sirius-web:13.6,javax/mail/internet/MimeBodyPart,15,1
com.scireum:sirius-web:13.6,javax/mail/internet/MimeMessage,2,1
